State,Year,Month,precipitation
Wisconsin,2001,05,4.91
Wisconsin,2001,06,4.73
Wisconsin,2001,07,2.61
Wisconsin,2001,08,4.48
Wisconsin,2001,09,4.04
Wisconsin,2001,10,2.43
Wisconsin,2001,11,2.26
Wisconsin,2001,12,1.23
Wisconsin,2002,01,0.50
Wisconsin,2002,02,1.78
Wisconsin,2002,03,2.27
Wisconsin,2002,04,4.21
Wisconsin,2002,05,3.00
Wisconsin,2002,06,5.64
Wisconsin,2002,07,3.63
Wisconsin,2002,08,4.58
Wisconsin,2002,09,4.57
Wisconsin,2002,10,3.93
Wisconsin,2002,11,0.39
Wisconsin,2002,12,0.58
Wisconsin,2003,01,0.36
Wisconsin,2003,02,0.64
Wisconsin,2003,03,1.85
Wisconsin,2003,04,2.76
Wisconsin,2003,05,4.82
Wisconsin,2003,06,3.35
Wisconsin,2003,07,3.28
Wisconsin,2003,08,1.96
Wisconsin,2003,09,3.15
Wisconsin,2003,10,1.37
Wisconsin,2003,11,3.17
Wisconsin,2003,12,1.31
Wisconsin,2004,01,0.81
Wisconsin,2004,02,1.66
Wisconsin,2004,03,3.08
Wisconsin,2004,04,2.17
Wisconsin,2004,05,7.54
Wisconsin,2004,06,4.57
Wisconsin,2004,07,3.10
Wisconsin,2004,08,3.05
Wisconsin,2004,09,2.17
Wisconsin,2004,10,3.61
Wisconsin,2004,11,1.65
Wisconsin,2004,12,1.50
Wisconsin,2005,01,1.66
Wisconsin,2005,02,1.24
Wisconsin,2005,03,1.22
Wisconsin,2005,04,1.60
Wisconsin,2005,05,2.61
Wisconsin,2005,06,3.81
Wisconsin,2005,07,3.08
Wisconsin,2005,08,2.70
Wisconsin,2005,09,3.77
Wisconsin,2005,10,2.92
Wisconsin,2005,11,2.92
Wisconsin,2005,12,1.02
Wisconsin,2006,01,1.40
Wisconsin,2006,02,0.75
Wisconsin,2006,03,2.09
Wisconsin,2006,04,2.62
Wisconsin,2006,05,4.16
Wisconsin,2006,06,2.22
Wisconsin,2006,07,3.50
Wisconsin,2006,08,4.33
Wisconsin,2006,09,3.19
Wisconsin,2006,10,2.32
Wisconsin,2006,11,1.71
Wisconsin,2006,12,1.78
Wisconsin,2007,01,0.92
Wisconsin,2007,02,1.11
Wisconsin,2007,03,2.29
Wisconsin,2007,04,2.48
Wisconsin,2007,05,2.62
Wisconsin,2007,06,2.99
Wisconsin,2007,07,3.06
Wisconsin,2007,08,6.94
Wisconsin,2007,09,3.30
Wisconsin,2007,10,4.85
Wisconsin,2007,11,0.31
Wisconsin,2007,12,2.61
Wisconsin,2008,01,1.32
Wisconsin,2008,02,1.61
Wisconsin,2008,03,1.10
Wisconsin,2008,04,5.19
Wisconsin,2008,05,3.11
Wisconsin,2008,06,6.19
Wisconsin,2008,07,3.97
Wisconsin,2008,08,1.67
Wisconsin,2008,09,2.67
Wisconsin,2008,10,2.12
Wisconsin,2008,11,1.28
Wisconsin,2008,12,2.49
Wisconsin,2009,01,0.63
Wisconsin,2009,02,1.10
Wisconsin,2009,03,2.17
Wisconsin,2009,04,3.08
Wisconsin,2009,05,2.88
Wisconsin,2009,06,3.29
Wisconsin,2009,07,2.17
Wisconsin,2009,08,4.79
Wisconsin,2009,09,1.15
Wisconsin,2009,10,5.36
Wisconsin,2009,11,0.85
Wisconsin,2009,12,2.29
Wisconsin,2010,01,0.89
Wisconsin,2010,02,0.57
Wisconsin,2010,03,0.73
Wisconsin,2010,04,2.34
Wisconsin,2010,05,3.15
Wisconsin,2010,06,7.12
Wisconsin,2010,07,7.50
Wisconsin,2010,08,4.64
Wisconsin,2010,09,6.31
Wisconsin,2010,10,2.34
Wisconsin,2010,11,1.71
Wisconsin,2010,12,1.72
Wisconsin,2011,01,0.91
Wisconsin,2011,02,1.13
Wisconsin,2011,03,2.38
Wisconsin,2011,04,3.71
Wisconsin,2011,05,3.05
Wisconsin,2011,06,4.22
Wisconsin,2011,07,4.61
Wisconsin,2011,08,3.04
Wisconsin,2011,09,3.08
Wisconsin,2011,10,1.51
Wisconsin,2011,11,1.95
Wisconsin,2011,12,1.45
Wisconsin,2012,01,1.02
Wisconsin,2012,02,1.29
Wisconsin,2012,03,2.00
Wisconsin,2012,04,2.68
Wisconsin,2012,05,4.81
Wisconsin,2012,06,3.34
Wisconsin,2012,07,3.19
Wisconsin,2012,08,2.34
Wisconsin,2012,09,1.50
Wisconsin,2012,10,3.78
Wisconsin,2012,11,1.11
Wisconsin,2012,12,1.74
Wisconsin,2013,01,1.69
Wisconsin,2013,02,1.63
Wisconsin,2013,03,1.93
Wisconsin,2013,04,4.85
Wisconsin,2013,05,5.37
Wisconsin,2013,06,6.21
Wisconsin,2013,07,2.46
Wisconsin,2013,08,2.77
Wisconsin,2013,09,2.17
Wisconsin,2013,10,3.54
Wisconsin,2013,11,2.33
Wisconsin,2013,12,1.58
Wisconsin,2014,01,1.13
Wisconsin,2014,02,1.27
Wisconsin,2014,03,1.10
Wisconsin,2014,04,5.04
Wisconsin,2014,05,3.80
Wisconsin,2014,06,6.71
Wisconsin,2014,07,2.51
Wisconsin,2014,08,5.20
Wisconsin,2014,09,3.86
Wisconsin,2014,10,3.07
Wisconsin,2014,11,2.03
Wisconsin,2014,12,1.36
Wisconsin,2015,01,0.53
Wisconsin,2015,02,0.42
Wisconsin,2015,03,0.73
Wisconsin,2015,04,2.94
Wisconsin,2015,05,4.65
Wisconsin,2015,06,4.44
Wisconsin,2015,07,3.38
Wisconsin,2015,08,4.00
Wisconsin,2015,09,4.39
Wisconsin,2015,10,2.70
Wisconsin,2015,11,3.42
Wisconsin,2015,12,4.28
Wyoming,2000,01,1.18
Wyoming,2000,02,1.18
Wyoming,2000,03,1.06
Wyoming,2000,04,1.75
Wyoming,2000,05,2.32
Wyoming,2000,06,1.14
Wyoming,2000,07,0.69
Wyoming,2000,08,0.69
Wyoming,2000,09,1.47
Wyoming,2000,10,0.98
Wyoming,2000,11,0.99
Wyoming,2000,12,0.86
Wyoming,2001,01,0.37
Wyoming,2001,02,0.92
Wyoming,2001,03,0.68
Wyoming,2001,04,1.74
Wyoming,2001,05,1.13
Wyoming,2001,06,1.25
Wyoming,2001,07,1.50
Wyoming,2001,08,0.63
Wyoming,2001,09,0.90
Wyoming,2001,10,1.10
Wyoming,2001,11,0.95
Wyoming,2001,12,0.74
Wyoming,2002,01,0.67
Wyoming,2002,02,0.51
Wyoming,2002,03,1.38
Wyoming,2002,04,1.34
Wyoming,2002,05,1.25
Wyoming,2002,06,0.66
Wyoming,2002,07,1.06
Wyoming,2002,08,1.16
Wyoming,2002,09,1.36
Wyoming,2002,10,1.23
Wyoming,2002,11,0.82
Wyoming,2002,12,0.53
Wyoming,2003,01,0.81
Wyoming,2003,02,1.11
Wyoming,2003,03,2.06
Wyoming,2003,04,1.52
Wyoming,2003,05,1.67
Wyoming,2003,06,2.19
Wyoming,2003,07,0.40
Wyoming,2003,08,1.03
Wyoming,2003,09,1.28
Wyoming,2003,10,0.69
Wyoming,2003,11,1.14
Wyoming,2003,12,1.23
Wyoming,2004,01,0.61
Wyoming,2004,02,1.07
Wyoming,2004,03,0.44
Wyoming,2004,04,1.52
Wyoming,2004,05,1.45
Wyoming,2004,06,1.66
Wyoming,2004,07,1.66
Wyoming,2004,08,1.12
Wyoming,2004,09,1.88
Wyoming,2004,10,1.75
Wyoming,2004,11,0.71
Wyoming,2004,12,0.69
Wyoming,2005,01,0.95
Wyoming,2005,02,0.55
Wyoming,2005,03,1.01
Wyoming,2005,04,1.84
Wyoming,2005,05,3.24
Wyoming,2005,06,1.88
Wyoming,2005,07,0.77
Wyoming,2005,08,1.30
Wyoming,2005,09,0.85
Wyoming,2005,10,1.57
Wyoming,2005,11,1.15
Wyoming,2005,12,1.16
Wyoming,2006,01,0.99
Wyoming,2006,02,0.80
Wyoming,2006,03,1.13
Wyoming,2006,04,1.20
Wyoming,2006,05,1.29
Wyoming,2006,06,0.64
Wyoming,2006,07,0.83
Wyoming,2006,08,1.08
Wyoming,2006,09,1.61
Wyoming,2006,10,1.36
Wyoming,2006,11,0.88
Wyoming,2006,12,0.93
Wyoming,2007,01,0.70
Wyoming,2007,02,0.90
Wyoming,2007,03,1.41
Wyoming,2007,04,1.20
Wyoming,2007,05,2.14
Wyoming,2007,06,1.08
Wyoming,2007,07,1.33
Wyoming,2007,08,1.36
Wyoming,2007,09,1.18
Wyoming,2007,10,1.92
Wyoming,2007,11,0.52
Wyoming,2007,12,1.31
Wyoming,2008,01,1.07
Wyoming,2008,02,0.96
Wyoming,2008,03,1.30
Wyoming,2008,04,0.94
Wyoming,2008,05,4.00
Wyoming,2008,06,1.43
Wyoming,2008,07,0.73
Wyoming,2008,08,0.86
Wyoming,2008,09,1.41
Wyoming,2008,10,1.23
Wyoming,2008,11,0.92
Wyoming,2008,12,1.20
Wyoming,2009,01,1.34
Wyoming,2009,02,0.64
Wyoming,2009,03,1.60
Wyoming,2009,04,2.50
Wyoming,2009,05,1.26
Wyoming,2009,06,3.22
Wyoming,2009,07,1.45
Wyoming,2009,08,1.18
Wyoming,2009,09,0.63
Wyoming,2009,10,2.02
Wyoming,2009,11,0.34
Wyoming,2009,12,0.82
Wyoming,2010,01,0.59
Wyoming,2010,02,0.58
Wyoming,2010,03,1.11
Wyoming,2010,04,2.32
Wyoming,2010,05,3.23
Wyoming,2010,06,2.63
Wyoming,2010,07,1.11
Wyoming,2010,08,1.01
Wyoming,2010,09,0.35
Wyoming,2010,10,1.28
Wyoming,2010,11,1.35
Wyoming,2010,12,1.69
Wyoming,2011,01,1.01
Wyoming,2011,02,1.03
Wyoming,2011,03,1.48
Wyoming,2011,04,2.49
Wyoming,2011,05,4.59
Wyoming,2011,06,1.59
Wyoming,2011,07,1.01
Wyoming,2011,08,0.81
Wyoming,2011,09,0.54
Wyoming,2011,10,1.80
Wyoming,2011,11,1.36
Wyoming,2011,12,0.84
Wyoming,2012,01,0.92
Wyoming,2012,02,1.29
Wyoming,2012,03,0.57
Wyoming,2012,04,1.19
Wyoming,2012,05,1.53
Wyoming,2012,06,0.45
Wyoming,2012,07,1.12
Wyoming,2012,08,0.26
Wyoming,2012,09,0.46
Wyoming,2012,10,1.11
Wyoming,2012,11,0.87
Wyoming,2012,12,1.19
Wyoming,2013,01,0.74
Wyoming,2013,02,0.79
Wyoming,2013,03,0.71
Wyoming,2013,04,1.87
Wyoming,2013,05,2.19
Wyoming,2013,06,0.68
Wyoming,2013,07,1.32
Wyoming,2013,08,0.90
Wyoming,2013,09,2.88
Wyoming,2013,10,2.53
Wyoming,2013,11,0.56
Wyoming,2013,12,1.15
Wyoming,2014,01,0.94
Wyoming,2014,02,1.70
Wyoming,2014,03,1.76
Wyoming,2014,04,1.38
Wyoming,2014,05,1.76
Wyoming,2014,06,1.77
Wyoming,2014,07,1.18
Wyoming,2014,08,2.33
Wyoming,2014,09,1.95
Wyoming,2014,10,0.57
Wyoming,2014,11,1.41
Wyoming,2014,12,1.35
Wyoming,2015,01,0.62
Wyoming,2015,02,0.94
Wyoming,2015,03,0.58
Wyoming,2015,04,1.70
Wyoming,2015,05,4.59
Wyoming,2015,06,1.89
Wyoming,2015,07,1.53
Wyoming,2015,08,0.91
Wyoming,2015,09,0.64
Wyoming,2015,10,1.11
Wyoming,2015,11,1.09
Wyoming,2015,12,1.11
Colorado,2000,01,1.25
Colorado,2000,02,1.19
Colorado,2000,03,2.55
Colorado,2000,04,1.32
Colorado,2000,05,1.20
Colorado,2000,06,1.00
Colorado,2000,07,1.63
Colorado,2000,08,2.01
Colorado,2000,09,1.35
Colorado,2000,10,1.76
Colorado,2000,11,0.83
Colorado,2000,12,0.82
Colorado,2001,01,1.02
Colorado,2001,02,1.14
Colorado,2001,03,1.42
Colorado,2001,04,1.65
Colorado,2001,05,2.69
Colorado,2001,06,0.94
Colorado,2001,07,2.44
Colorado,2001,08,1.97
Colorado,2001,09,1.04
Colorado,2001,10,0.65
Colorado,2001,11,1.20
Colorado,2001,12,0.65
Colorado,2002,01,0.64
Colorado,2002,02,0.48
Colorado,2002,03,0.87
Colorado,2002,04,0.57
Colorado,2002,05,0.57
Colorado,2002,06,0.87
Colorado,2002,07,1.02
Colorado,2002,08,1.49
Colorado,2002,09,2.10
Colorado,2002,10,1.62
Colorado,2002,11,0.98
Colorado,2002,12,0.64
Colorado,2003,01,0.44
Colorado,2003,02,1.49
Colorado,2003,03,2.19
Colorado,2003,04,1.57
Colorado,2003,05,1.75
Colorado,2003,06,2.07
Colorado,2003,07,1.02
Colorado,2003,08,1.85
Colorado,2003,09,1.44
Colorado,2003,10,0.37
Colorado,2003,11,1.34
Colorado,2003,12,0.91
Colorado,2004,01,0.90
Colorado,2004,02,1.27
Colorado,2004,03,0.61
Colorado,2004,04,3.15
Colorado,2004,05,0.70
Colorado,2004,06,1.99
Colorado,2004,07,2.36
Colorado,2004,08,1.85
Colorado,2004,09,2.17
Colorado,2004,10,1.47
Colorado,2004,11,1.69
Colorado,2004,12,0.77
Colorado,2005,01,1.97
Colorado,2005,02,1.06
Colorado,2005,03,1.40
Colorado,2005,04,1.97
Colorado,2005,05,1.49
Colorado,2005,06,2.20
Colorado,2005,07,1.05
Colorado,2005,08,2.23
Colorado,2005,09,1.35
Colorado,2005,10,2.33
Colorado,2005,11,0.89
Colorado,2005,12,1.01
Colorado,2006,01,0.97
Colorado,2006,02,0.46
Colorado,2006,03,1.62
Colorado,2006,04,0.91
Colorado,2006,05,0.91
Colorado,2006,06,0.81
Colorado,2006,07,3.00
Colorado,2006,08,2.66
Colorado,2006,09,2.19
Colorado,2006,10,2.83
Colorado,2006,11,0.80
Colorado,2006,12,1.51
Colorado,2007,01,1.00
Colorado,2007,02,0.96
Colorado,2007,03,1.09
Colorado,2007,04,2.08
Colorado,2007,05,2.09
Colorado,2007,06,1.17
Colorado,2007,07,2.00
Colorado,2007,08,2.41
Colorado,2007,09,1.80
Colorado,2007,10,1.13
Colorado,2007,11,0.40
Colorado,2007,12,2.58
Colorado,2008,01,1.60
Colorado,2008,02,1.44
Colorado,2008,03,1.01
Colorado,2008,04,1.14
Colorado,2008,05,1.55
Colorado,2008,06,0.98
Colorado,2008,07,1.48
Colorado,2008,08,3.14
Colorado,2008,09,1.10
Colorado,2008,10,1.27
Colorado,2008,11,0.92
Colorado,2008,12,1.83
Colorado,2009,01,0.98
Colorado,2009,02,0.78
Colorado,2009,03,1.13
Colorado,2009,04,2.36
Colorado,2009,05,1.94
Colorado,2009,06,2.64
Colorado,2009,07,2.31
Colorado,2009,08,1.18
Colorado,2009,09,1.46
Colorado,2009,10,2.10
Colorado,2009,11,0.61
Colorado,2009,12,1.30
Colorado,2010,01,0.88
Colorado,2010,02,1.21
Colorado,2010,03,1.74
Colorado,2010,04,2.13
Colorado,2010,05,1.34
Colorado,2010,06,1.35
Colorado,2010,07,2.46
Colorado,2010,08,2.34
Colorado,2010,09,0.73
Colorado,2010,10,1.41
Colorado,2010,11,0.95
Colorado,2010,12,1.65
Colorado,2011,01,0.71
Colorado,2011,02,1.17
Colorado,2011,03,1.16
Colorado,2011,04,2.10
Colorado,2011,05,2.57
Colorado,2011,06,0.94
Colorado,2011,07,2.54
Colorado,2011,08,1.60
Colorado,2011,09,1.27
Colorado,2011,10,1.66
Colorado,2011,11,0.99
Colorado,2011,12,0.91
Colorado,2012,01,0.69
Colorado,2012,02,1.36
Colorado,2012,03,0.45
Colorado,2012,04,1.38
Colorado,2012,05,0.91
Colorado,2012,06,0.42
Colorado,2012,07,2.27
Colorado,2012,08,1.07
Colorado,2012,09,1.29
Colorado,2012,10,0.72
Colorado,2012,11,0.44
Colorado,2012,12,1.31
Colorado,2013,01,0.91
Colorado,2013,02,0.89
Colorado,2013,03,1.07
Colorado,2013,04,1.67
Colorado,2013,05,1.55
Colorado,2013,06,0.66
Colorado,2013,07,2.44
Colorado,2013,08,2.24
Colorado,2013,09,3.88
Colorado,2013,10,1.51
Colorado,2013,11,1.15
Colorado,2013,12,0.82
Colorado,2014,01,1.18
Colorado,2014,02,1.18
Colorado,2014,03,1.15
Colorado,2014,04,1.35
Colorado,2014,05,2.15
Colorado,2014,06,1.19
Colorado,2014,07,2.76
Colorado,2014,08,2.59
Colorado,2014,09,2.08
Colorado,2014,10,1.08
Colorado,2014,11,1.12
Colorado,2014,12,1.31
Colorado,2015,01,0.65
Colorado,2015,02,1.35
Colorado,2015,03,0.86
Colorado,2015,04,1.88
Colorado,2015,05,5.30
Colorado,2015,06,1.91
Colorado,2015,07,2.37
Colorado,2015,08,1.67
Colorado,2015,09,0.76
Colorado,2015,10,1.82
Colorado,2015,11,1.69
Colorado,2015,12,1.47
Connecticut,2000,01,3.45
Connecticut,2000,02,2.59
Connecticut,2000,03,4.11
Connecticut,2000,04,5.02
Connecticut,2000,05,4.49
Connecticut,2000,06,6.22
Connecticut,2000,07,6.23
Connecticut,2000,08,3.42
Connecticut,2000,09,4.14
Connecticut,2000,10,1.14
Connecticut,2000,11,3.71
Connecticut,2000,12,4.22
Connecticut,2001,01,2.45
Connecticut,2001,02,2.56
Connecticut,2001,03,7.68
Connecticut,2001,04,1.59
Connecticut,2001,05,4.11
Connecticut,2001,06,6.40
Connecticut,2001,07,2.19
Connecticut,2001,08,3.84
Connecticut,2001,09,3.93
Connecticut,2001,10,1.26
Connecticut,2001,11,1.08
Connecticut,2001,12,2.45
Connecticut,2002,01,1.94
Connecticut,2002,02,1.67
Connecticut,2002,03,4.12
Connecticut,2002,04,3.75
Connecticut,2002,05,5.21
Connecticut,2002,06,5.03
Connecticut,2002,07,2.59
Connecticut,2002,08,3.62
Connecticut,2002,09,4.82
Connecticut,2002,10,4.30
Connecticut,2002,11,5.68
Connecticut,2002,12,4.69
Connecticut,2003,01,2.65
Connecticut,2003,02,3.82
Connecticut,2003,03,4.30
Connecticut,2003,04,3.28
Connecticut,2003,05,4.72
Connecticut,2003,06,7.18
Connecticut,2003,07,3.01
Connecticut,2003,08,5.04
Connecticut,2003,09,7.70
Connecticut,2003,10,6.07
Connecticut,2003,11,3.17
Connecticut,2003,12,5.18
Connecticut,2004,01,1.89
Connecticut,2004,02,2.17
Connecticut,2004,03,2.97
Connecticut,2004,04,7.02
Connecticut,2004,05,3.59
Connecticut,2004,06,1.99
Connecticut,2004,07,4.54
Connecticut,2004,08,5.52
Connecticut,2004,09,8.39
Connecticut,2004,10,2.21
Connecticut,2004,11,3.95
Connecticut,2004,12,4.37
Connecticut,2005,01,4.85
Connecticut,2005,02,2.49
Connecticut,2005,03,4.01
Connecticut,2005,04,5.50
Connecticut,2005,05,2.59
Connecticut,2005,06,2.39
Connecticut,2005,07,3.62
Connecticut,2005,08,2.05
Connecticut,2005,09,2.39
Connecticut,2005,10,15.92
Connecticut,2005,11,4.64
Connecticut,2005,12,4.23
Connecticut,2006,01,5.91
Connecticut,2006,02,2.48
Connecticut,2006,03,0.72
Connecticut,2006,04,4.84
Connecticut,2006,05,7.17
Connecticut,2006,06,9.21
Connecticut,2006,07,3.15
Connecticut,2006,08,5.26
Connecticut,2006,09,3.00
Connecticut,2006,10,7.06
Connecticut,2006,11,6.08
Connecticut,2006,12,2.13
Connecticut,2007,01,3.43
Connecticut,2007,02,2.01
Connecticut,2007,03,5.24
Connecticut,2007,04,8.57
Connecticut,2007,05,1.88
Connecticut,2007,06,3.54
Connecticut,2007,07,4.94
Connecticut,2007,08,2.25
Connecticut,2007,09,1.79
Connecticut,2007,10,3.76
Connecticut,2007,11,3.16
Connecticut,2007,12,4.97
Connecticut,2008,01,2.45
Connecticut,2008,02,8.34
Connecticut,2008,03,5.51
Connecticut,2008,04,3.58
Connecticut,2008,05,2.66
Connecticut,2008,06,4.69
Connecticut,2008,07,5.66
Connecticut,2008,08,3.95
Connecticut,2008,09,9.06
Connecticut,2008,10,3.04
Connecticut,2008,11,3.67
Connecticut,2008,12,6.92
Connecticut,2009,01,3.00
Connecticut,2009,02,1.48
Connecticut,2009,03,2.35
Connecticut,2009,04,3.95
Connecticut,2009,05,3.91
Connecticut,2009,06,6.94
Connecticut,2009,07,8.82
Connecticut,2009,08,3.76
Connecticut,2009,09,1.98
Connecticut,2009,10,6.08
Connecticut,2009,11,2.74
Connecticut,2009,12,5.49
Connecticut,2010,01,2.94
Connecticut,2010,02,4.51
Connecticut,2010,03,9.95
Connecticut,2010,04,1.70
Connecticut,2010,05,2.94
Connecticut,2010,06,3.36
Connecticut,2010,07,3.53
Connecticut,2010,08,3.58
Connecticut,2010,09,2.62
Connecticut,2010,10,5.47
Connecticut,2010,11,3.38
Connecticut,2010,12,4.56
Connecticut,2011,01,3.36
Connecticut,2011,02,3.84
Connecticut,2011,03,4.74
Connecticut,2011,04,5.52
Connecticut,2011,05,4.87
Connecticut,2011,06,6.15
Connecticut,2011,07,2.17
Connecticut,2011,08,11.56
Connecticut,2011,09,7.78
Connecticut,2011,10,5.60
Connecticut,2011,11,3.57
Connecticut,2011,12,4.53
Connecticut,2012,01,2.86
Connecticut,2012,02,1.09
Connecticut,2012,03,1.30
Connecticut,2012,04,3.00
Connecticut,2012,05,3.94
Connecticut,2012,06,4.30
Connecticut,2012,07,3.78
Connecticut,2012,08,3.85
Connecticut,2012,09,5.41
Connecticut,2012,10,4.36
Connecticut,2012,11,0.80
Connecticut,2012,12,4.70
Connecticut,2013,01,1.72
Connecticut,2013,02,3.62
Connecticut,2013,03,2.35
Connecticut,2013,04,1.49
Connecticut,2013,05,4.47
Connecticut,2013,06,10.60
Connecticut,2013,07,3.67
Connecticut,2013,08,3.92
Connecticut,2013,09,2.84
Connecticut,2013,10,1.36
Connecticut,2013,11,3.70
Connecticut,2013,12,3.65
Connecticut,2014,01,2.80
Connecticut,2014,02,3.42
Connecticut,2014,03,4.22
Connecticut,2014,04,4.38
Connecticut,2014,05,4.79
Connecticut,2014,06,2.41
Connecticut,2014,07,4.84
Connecticut,2014,08,3.05
Connecticut,2014,09,1.39
Connecticut,2014,10,4.67
Connecticut,2014,11,4.16
Connecticut,2014,12,4.88
Connecticut,2015,01,3.47
Connecticut,2015,02,2.01
Connecticut,2015,03,3.05
Connecticut,2015,04,2.74
Connecticut,2015,05,1.21
Connecticut,2015,06,6.35
Connecticut,2015,07,2.81
Connecticut,2015,08,2.14
Connecticut,2015,09,3.62
Connecticut,2015,10,3.31
Connecticut,2015,11,2.23
Connecticut,2015,12,4.14
Delaware,2000,01,3.33
Delaware,2000,02,2.13
Delaware,2000,03,7.02
Delaware,2000,04,3.82
Delaware,2000,05,3.35
Delaware,2000,06,4.91
Delaware,2000,07,6.02
Delaware,2000,08,4.54
Delaware,2000,09,5.49
Delaware,2000,10,0.31
Delaware,2000,11,2.45
Delaware,2000,12,2.81
Delaware,2001,01,3.07
Delaware,2001,02,2.94
Delaware,2001,03,5.61
Delaware,2001,04,1.84
Delaware,2001,05,3.80
Delaware,2001,06,5.10
Delaware,2001,07,4.94
Delaware,2001,08,6.25
Delaware,2001,09,2.10
Delaware,2001,10,0.94
Delaware,2001,11,0.58
Delaware,2001,12,2.03
Delaware,2002,01,2.50
Delaware,2002,02,0.69
Delaware,2002,03,4.77
Delaware,2002,04,4.03
Delaware,2002,05,3.21
Delaware,2002,06,2.93
Delaware,2002,07,2.40
Delaware,2002,08,2.88
Delaware,2002,09,6.12
Delaware,2002,10,7.32
Delaware,2002,11,5.49
Delaware,2002,12,4.09
Delaware,2003,01,1.59
Delaware,2003,02,6.24
Delaware,2003,03,4.13
Delaware,2003,04,3.45
Delaware,2003,05,4.78
Delaware,2003,06,6.42
Delaware,2003,07,5.33
Delaware,2003,08,5.18
Delaware,2003,09,5.85
Delaware,2003,10,3.95
Delaware,2003,11,5.06
Delaware,2003,12,5.83
Delaware,2004,01,2.30
Delaware,2004,02,2.21
Delaware,2004,03,2.71
Delaware,2004,04,5.50
Delaware,2004,05,3.16
Delaware,2004,06,3.45
Delaware,2004,07,5.87
Delaware,2004,08,6.50
Delaware,2004,09,3.81
Delaware,2004,10,1.91
Delaware,2004,11,4.58
Delaware,2004,12,2.79
Delaware,2005,01,4.39
Delaware,2005,02,2.12
Delaware,2005,03,4.10
Delaware,2005,04,3.89
Delaware,2005,05,4.60
Delaware,2005,06,4.30
Delaware,2005,07,5.13
Delaware,2005,08,2.49
Delaware,2005,09,0.59
Delaware,2005,10,8.06
Delaware,2005,11,3.47
Delaware,2005,12,3.71
Delaware,2006,01,3.91
Delaware,2006,02,1.53
Delaware,2006,03,0.29
Delaware,2006,04,3.16
Delaware,2006,05,1.84
Delaware,2006,06,9.64
Delaware,2006,07,5.13
Delaware,2006,08,1.56
Delaware,2006,09,6.60
Delaware,2006,10,5.56
Delaware,2006,11,5.60
Delaware,2006,12,1.94
Delaware,2007,01,3.95
Delaware,2007,02,2.48
Delaware,2007,03,3.42
Delaware,2007,04,5.92
Delaware,2007,05,1.15
Delaware,2007,06,3.20
Delaware,2007,07,2.50
Delaware,2007,08,3.57
Delaware,2007,09,1.30
Delaware,2007,10,4.78
Delaware,2007,11,1.53
Delaware,2007,12,4.60
Delaware,2008,01,1.86
Delaware,2008,02,3.66
Delaware,2008,03,3.09
Delaware,2008,04,3.34
Delaware,2008,05,5.54
Delaware,2008,06,3.40
Delaware,2008,07,4.51
Delaware,2008,08,1.03
Delaware,2008,09,4.39
Delaware,2008,10,1.83
Delaware,2008,11,4.72
Delaware,2008,12,5.24
Delaware,2009,01,2.36
Delaware,2009,02,0.44
Delaware,2009,03,2.36
Delaware,2009,04,5.29
Delaware,2009,05,5.01
Delaware,2009,06,5.60
Delaware,2009,07,2.56
Delaware,2009,08,8.23
Delaware,2009,09,5.18
Delaware,2009,10,6.64
Delaware,2009,11,4.53
Delaware,2009,12,7.71
Delaware,2010,01,2.85
Delaware,2010,02,3.86
Delaware,2010,03,6.46
Delaware,2010,04,1.91
Delaware,2010,05,2.21
Delaware,2010,06,2.13
Delaware,2010,07,4.31
Delaware,2010,08,3.37
Delaware,2010,09,3.72
Delaware,2010,10,5.64
Delaware,2010,11,2.03
Delaware,2010,12,2.10
Delaware,2011,01,3.18
Delaware,2011,02,2.37
Delaware,2011,03,4.06
Delaware,2011,04,3.31
Delaware,2011,05,2.39
Delaware,2011,06,1.86
Delaware,2011,07,3.70
Delaware,2011,08,10.07
Delaware,2011,09,4.18
Delaware,2011,10,2.76
Delaware,2011,11,3.62
Delaware,2011,12,3.14
Delaware,2012,01,2.12
Delaware,2012,02,2.21
Delaware,2012,03,1.07
Delaware,2012,04,2.71
Delaware,2012,05,2.45
Delaware,2012,06,2.99
Delaware,2012,07,3.16
Delaware,2012,08,5.81
Delaware,2012,09,3.77
Delaware,2012,10,8.09
Delaware,2012,11,0.98
Delaware,2012,12,3.97
Delaware,2013,01,3.04
Delaware,2013,02,2.66
Delaware,2013,03,3.54
Delaware,2013,04,3.67
Delaware,2013,05,2.89
Delaware,2013,06,9.57
Delaware,2013,07,6.56
Delaware,2013,08,6.00
Delaware,2013,09,1.09
Delaware,2013,10,4.27
Delaware,2013,11,2.48
Delaware,2013,12,4.96
Delaware,2014,01,3.08
Delaware,2014,02,4.55
Delaware,2014,03,3.87
Delaware,2014,04,4.42
Delaware,2014,05,3.06
Delaware,2014,06,2.60
Delaware,2014,07,5.24
Delaware,2014,08,4.37
Delaware,2014,09,3.58
Delaware,2014,10,2.44
Delaware,2014,11,3.96
Delaware,2014,12,3.84
Delaware,2015,01,4.96
Delaware,2015,02,2.32
Delaware,2015,03,4.54
Delaware,2015,04,3.13
Delaware,2015,05,1.50
Delaware,2015,06,9.03
Delaware,2015,07,3.33
Delaware,2015,08,2.81
Delaware,2015,09,3.21
Delaware,2015,10,3.84
Delaware,2015,11,3.01
Delaware,2015,12,4.62
Florida,2000,01,2.21
Florida,2000,02,1.08
